idCliente;Producto;Número_de_Identificación;Tipo_de_Identificación;Tipo_de_Cliente
861;Cassette;14018635;DNI;Natural
862;Ducto Circular;5398192;RUC;Jurídico
863;Tipo Paquete;72636660;RUC;Jurídico
864;Rejilla Circular;31724637;RUC;Jurídico
865;Ventilador Centrífugo;16231573;RUC;Jurídico
866;Ventilador Tubular;54088712;RUC;Jurídico
867;Helicocentrífugo Residencial;36576088;DNI;Natural
868;Cortina de Aire Industrial;8495013;DNI;Natural
869;Cassette;92255057;RUC;Jurídico
870;Rejilla 1 vía;70076520;DNI;Natural
871;Ventilador Industrial;25544703;RUC;Jurídico
872;Split Piso Techo;35099030;RUC;Jurídico
873;Rejilla Circular;66831778;DNI;Natural
874;Termostatos;35896485;DNI;Natural
875;Ventilador Industrial;36461458;DNI;Natural
876;Rejilla 3 vías;73277198;RUC;Jurídico
877;Fan Coil;84124948;RUC;Jurídico
878;Rejilla de Retorno;56091378;RUC;Jurídico
879;Helicocentrífugo Silent  ;99661695;RUC;Jurídico
880;VRF;41023949;RUC;Jurídico
881;Helicocentrífugo Silent  ;80022600;DNI;Natural
882;VRV;93103857;DNI;Natural
883;Ventilador Centrífugo;36997269;RUC;Jurídico
884;Rejilla Rotacional;62758221;RUC;Jurídico
885;Fan Coil;45533179;RUC;Jurídico
886;Split Pared;71492680;DNI;Natural
887;Ducto Circular;20281629;DNI;Natural
888;Circular Residencial ;7691037;RUC;Jurídico
889;Axial Residencial;9954572;DNI;Natural
890;Helicocentrífugo Silent  ;92357605;DNI;Natural
892;Rejilla Circular;84228444;RUC;Jurídico
893;Ventilador Tubular;35053600;RUC;Jurídico
894;Helicocentrífugo Residencial;72346051;DNI;Natural
895;Helicocentrífugo Residencial;87907620;DNI;Natural
896;Split Pared;46861278;RUC;Jurídico
897;Filtro Hepa;61273389;RUC;Jurídico
898;Termostatos;47389131;DNI;Natural
899;Rejilla Lineal;38443625;DNI;Natural
900;Filtro Hepa;81685304;DNI;Natural
901;Ventana;75559185;RUC;Jurídico
902;Filtro Hepa;10158818;DNI;Natural
903;Bomba de Condensado;35181847;DNI;Natural
904;Split Pared;25713894;DNI;Natural
905;Ducto Flexible;2373964;DNI;Natural
906;Ventilador Centrífugo;15336772;DNI;Natural
907;Tipo Paquete;33950305;RUC;Jurídico
908;Fan Coil;52239575;RUC;Jurídico
909;Axial Residencial;92331913;DNI;Natural
910;Rejilla 1 vía;84610294;RUC;Jurídico
911;Rejilla Multifuncional;94414114;DNI;Natural
912;Helicocentrífugo Comercial ;58100258;DNI;Natural
913;VRV;28030825;RUC;Jurídico
914;Bomba de Condensado;2734818;DNI;Natural
915;Helicocentrífugo Residencial;80476124;RUC;Jurídico
916;Rejilla 2 vías;63301329;RUC;Jurídico
917;Rejilla 1 vía;15768286;RUC;Jurídico
918;Cassette;74581223;DNI;Natural
919;Ventilador Industrial;56285949;DNI;Natural
920;Split Ducto;88984449;RUC;Jurídico
921;Filtro Hepa;1276826;RUC;Jurídico
922;Split Pared;60612462;RUC;Jurídico
923;VRF;18337140;DNI;Natural
924;Ventilador Tubular;32019816;RUC;Jurídico
925;Cortina de Aire ;84983658;DNI;Natural
926;Gas Refrigerante;6598740;DNI;Natural
927;Circular Residencial ;26152690;DNI;Natural
928;Cassette;85795258;DNI;Natural
929;VRF;87835196;DNI;Natural
930;Cassette;42084295;RUC;Jurídico
931;Fan Coil;30429947;RUC;Jurídico
932;Manguera;76029814;RUC;Jurídico
933;Termostatos;1785331;DNI;Natural
934;Split Piso Techo;92945601;RUC;Jurídico
935;Rejilla 1 vía;2470237;RUC;Jurídico
936;Llave de Paso;88288290;RUC;Jurídico
937;Termostatos;25664252;DNI;Natural
938;Split Ducto;59090619;RUC;Jurídico
939;Ventilador Tubular;76767537;DNI;Natural
940;Ducto Rectangular;16604777;DNI;Natural
941;VRF;13907281;DNI;Natural
942;Rejilla Rotacional;94509940;RUC;Jurídico
943;Ventilador Tubular;29650720;DNI;Natural
944;Helicocentrífugo Comercial ;65146524;RUC;Jurídico
945;Cortina de Aire Industrial;43865583;DNI;Natural
946;Split Ducto;70969951;RUC;Jurídico
947;Fan Coil;26071985;RUC;Jurídico
948;Termostatos;50979106;DNI;Natural
949;VRV;73888301;DNI;Natural
950;Circular Residencial ;72025378;DNI;Natural
951;Rejilla 2 vías;9293082;RUC;Jurídico
952;Helicocentrífugo Residencial;75465842;RUC;Jurídico
953;Fan Coil;42879500;RUC;Jurídico
954;Split Piso Techo;16740774;DNI;Natural
955;Split Pared;13407584;RUC;Jurídico
956;VRV;1427388;DNI;Natural
957;Helicocentrífugo Residencial;4048255;DNI;Natural
958;Helicocentrífugo Comercial ;28135035;DNI;Natural
959;Helicocentrífugo Residencial;47585018;DNI;Natural
960;Split Pared;16646220;DNI;Natural
961;Split Piso Techo;53538752;RUC;Jurídico
962;Termostatos;75855239;DNI;Natural
963;Ventilador Centrífugo;48472385;RUC;Jurídico
964;Termostatos;71579554;RUC;Jurídico
965;Helicocentrífugo Comercial ;36849928;RUC;Jurídico
966;Tipo Paquete;18094859;RUC;Jurídico
967;Cassette;40519723;RUC;Jurídico
968;Split Pared;70819152;DNI;Natural
969;Filtro Hepa;40154370;DNI;Natural
970;Helicocentrífugo Silent  ;82886981;DNI;Natural
971;Tubería de Cobre;58825590;DNI;Natural
972;Fan Coil;65464973;DNI;Natural
973;VRV;96103068;RUC;Jurídico
974;Split Ducto;1908521;RUC;Jurídico
975;Termostatos;29840707;DNI;Natural
976;Termostatos;36831976;DNI;Natural
977;Split Pared;33694546;RUC;Jurídico
978;Ventana;27985101;RUC;Jurídico
979;Cortina de Aire Industrial;53979150;RUC;Jurídico
980;VRV;78358438;DNI;Natural
981;Ventilador Centrífugo;64571032;RUC;Jurídico
982;Split Piso Techo;93224097;DNI;Natural
983;Tipo Paquete;32527613;DNI;Natural
984;Mangas;14171224;DNI;Natural
985;VRF;82875383;RUC;Jurídico
986;VRV;74748409;DNI;Natural
987;Fan Coil;76903424;DNI;Natural
988;Ventilador Industrial;47537065;DNI;Natural
989;Ventilador Centrífugo;71489988;DNI;Natural
990;Cortina de Aire Industrial;96459609;DNI;Natural
991;Filtro Metálico;45577030;RUC;Jurídico
992;Tipo Paquete;87893487;DNI;Natural
993;Termostatos;93205115;DNI;Natural
994;Ducto Flexible;80273589;DNI;Natural
995;Cortina de Aire Industrial;93024237;RUC;Jurídico
996;VRF;51221622;RUC;Jurídico
997;VRF;46050272;RUC;Jurídico
998;Rejilla Doble Deflexión;52983356;RUC;Jurídico
999;VRF;53663401;DNI;Natural
1000;Fan Coil;21227784;DNI;Natural
1;Fan Coil;20371555;DNI;Natural
2;Helicocentrífugo Silent  ;45048096;DNI;Natural
3;Aislamiento Térmico;59523429;DNI;Natural
4;Termostatos;87834304;DNI;Natural
5;Fan Coil;10236637;DNI;Natural
6;Cassette;31935535;DNI;Natural
7;Axial Residencial;56679144;DNI;Natural
8;Cortina de Aire ;74954129;DNI;Natural
9;Termostatos;35956616;DNI;Natural
10;Tipo Paquete;90520010;DNI;Natural
11;Termostatos;84389342;DNI;Natural
12;Ventana;62481694;DNI;Natural
13;Ventilador Industrial;45817517;DNI;Natural
14;Split Piso Techo;60625918;DNI;Natural
15;Rejilla Lineal;50685872;DNI;Natural
16;Fan Coil;34695713;DNI;Natural
17;Helicocentrífugo Silent  ;23814246;DNI;Natural
18;Split Ducto;59269700;DNI;Natural
19;Cassette;75277155;DNI;Natural
20;Ventilador Centrífugo;97131621;DNI;Natural
21;Cassette;19541819;DNI;Natural
22;VRF;80024975;DNI;Natural
23;Rejilla 3 vías;21958280;DNI;Natural
24;VRV;27554396;DNI;Natural
25;Cassette;95311295;DNI;Natural
26;Rejilla 3 vías;60833131;DNI;Natural
27;VRF;43851264;DNI;Natural
28;Helicocentrífugo Residencial;70347136;DNI;Natural
29;Helicocentrífugo Comercial ;41795693;DNI;Natural
30;VRV;97535228;DNI;Natural
31;Axial Residencial;40496568;DNI;Natural
32;VRF;56010947;DNI;Natural
33;Helicocentrífugo Silent  ;93956514;DNI;Natural
34;Fan Coil;44287974;DNI;Natural
35;VRV;68775546;DNI;Natural
36;Cassette;81367734;DNI;Natural
37;Circular Residencial ;47397556;DNI;Natural
38;Cinta de Aluminio;10153244;DNI;Natural
39;Split Ducto;16019965;DNI;Natural
40;Helicocentrífugo Comercial ;84277654;DNI;Natural
41;Split Piso Techo;63548906;DNI;Natural
42;Ducto Flexible;21353357;DNI;Natural
43;VRV;22148550;DNI;Natural
44;VRF;83581653;DNI;Natural
45;Cassette;61189485;DNI;Natural
46;Ventilador Industrial;79167686;DNI;Natural
47;Aislamiento Térmico;17761403;DNI;Natural
48;Split Ducto;39354362;DNI;Natural
49;Fan Coil;40797344;DNI;Natural
50;Rejilla de Retorno;50252311;DNI;Natural
51;Split Ducto;72480617;DNI;Natural
52;Helicocentrífugo Comercial ;79370509;DNI;Natural
53;Tipo Paquete;19291679;DNI;Natural
54;Helicocentrífugo Residencial;78897504;DNI;Natural
55;Split Pared;36378300;DNI;Natural
56;Fan Coil;44191656;DNI;Natural
57;Cassette;75923135;DNI;Natural
58;Fan Coil;10183653;DNI;Natural
59;Ventana;41682933;DNI;Natural
60;Split Ducto;26162564;DNI;Natural
61;Helicocentrífugo Residencial;89535911;DNI;Natural
62;VRF;42067921;DNI;Natural
63;Split Piso Techo;34762965;DNI;Natural
64;Tipo Paquete;76253251;DNI;Natural
65;Ventilador Tubular;42154297;DNI;Natural
66;Ventilador Tubular;13965949;DNI;Natural
67;Ducto Circular;43171911;DNI;Natural
68;Presostato;19142565;DNI;Natural
69;Tipo Paquete;18910807;DNI;Natural
70;Helicocentrífugo Silent  ;31345476;DNI;Natural
71;Repuestos;68257995;DNI;Natural
72;Axial Residencial;21798318;DNI;Natural
73;Tipo Paquete;12130198;DNI;Natural
74;Circular Residencial ;90718648;DNI;Natural
75;Ducto Flexible;53755180;DNI;Natural
76;Split Pared;85378850;DNI;Natural
77;Circular Residencial ;11866258;DNI;Natural
78;Split Piso Techo;83431347;DNI;Natural
79;Rejilla 3 vías;61912909;DNI;Natural
80;Filtro Hepa;95741720;DNI;Natural
81;Cortina de Aire Industrial;24532220;DNI;Natural
82;VRV;56910649;DNI;Natural
83;VRF;36378651;DNI;Natural
84;Ducto Circular;92037340;DNI;Natural
85;Axial Residencial;63554229;DNI;Natural
86;Ventana;69161940;DNI;Natural
87;Termostatos;85114956;DNI;Natural
88;Split Piso Techo;49115068;DNI;Natural
89;Split Pared;65398052;DNI;Natural
90;Fan Coil;78424484;DNI;Natural
91;Ventilador Tubular;77876908;DNI;Natural
92;Cortina de Aire Industrial;65855593;DNI;Natural
93;Presostato;18659923;DNI;Natural
94;Bomba de Condensado;12127627;DNI;Natural
95;Split Pared;76668529;DNI;Natural
96;Ventilador Tubular;28645907;DNI;Natural
97;Split Ducto;55562141;DNI;Natural
98;Ventilador Centrífugo;53117129;DNI;Natural
99;Ventilador Tubular;12123795;DNI;Natural
100;Ventana;41819332;DNI;Natural
101;Axial Residencial;98343688;DNI;Natural
102;VRV;14320905;DNI;Natural
103;Cortina de Aire Industrial;45591692;DNI;Natural
104;Split Ducto;60034688;DNI;Natural
105;Split Ducto;16727545;DNI;Natural
106;Cortina de Aire Industrial;94270379;DNI;Natural
107;Helicocentrífugo Residencial;16271366;DNI;Natural
108;Tipo Paquete;40649144;DNI;Natural
109;Ventilador Industrial;80625314;DNI;Natural
110;VRV;14667326;DNI;Natural
111;Helicocentrífugo Silent  ;29289996;DNI;Natural
112;Termostatos;97695670;DNI;Natural
113;Cortina de Aire Industrial;42933485;DNI;Natural
114;Ventana;85095668;DNI;Natural
115;Helicocentrífugo Comercial ;81517865;DNI;Natural
116;Termostatos;98783613;DNI;Natural
117;VRF;17567520;DNI;Natural
118;Tipo Paquete;49534418;DNI;Natural
119;VRV;85939187;DNI;Natural
120;Split Ducto;43440875;DNI;Natural
121;Split Ducto;98155033;DNI;Natural
122;Filtro Deshumedecedor;29691785;DNI;Natural
123;Ventilador Tubular;66363983;DNI;Natural
124;Ventilador Industrial;13993719;DNI;Natural
125;VRV;31291569;DNI;Natural
126;Axial Residencial;26069570;DNI;Natural
127;Fan Coil;27078026;DNI;Natural
128;Split Piso Techo;46549836;DNI;Natural
129;Rejilla Rotacional;74767090;DNI;Natural
130;Split Piso Techo;23116375;DNI;Natural
131;Ventilador Industrial;76312610;DNI;Natural
132;Helicocentrífugo Residencial;32746615;DNI;Natural
133;Termostatos;70578236;DNI;Natural
134;Rejilla Doble Deflexión;83519788;DNI;Natural
135;Llave de Paso;45696556;DNI;Natural
136;Helicocentrífugo Residencial;91262933;DNI;Natural
137;Cinta de Aluminio;98611455;DNI;Natural
138;Helicocentrífugo Residencial;27633544;DNI;Natural
139;Split Pared;89067604;DNI;Natural
140;Tipo Paquete;69386064;DNI;Natural
141;Cortina de Aire Industrial;81953903;DNI;Natural
142;Split Piso Techo;59854728;DNI;Natural
143;Ventilador Centrífugo;90584094;DNI;Natural
144;Split Pared;82794601;DNI;Natural
145;Helicocentrífugo Silent  ;85662745;DNI;Natural
146;Split Piso Techo;46392535;DNI;Natural
147;Split Ducto;50895142;DNI;Natural
148;Ventilador Tubular;36487555;DNI;Natural
149;Ducto Rectangular;33416990;DNI;Natural
150;Ventilador Tubular;99085845;DNI;Natural
151;Tipo Paquete;69916654;DNI;Natural
152;Fan Coil;25210545;DNI;Natural
153;Tubería de Cobre;37474632;DNI;Natural
154;Axial Residencial;46362851;DNI;Natural
155;Axial Residencial;35826388;DNI;Natural
156;Visor Líquido;56671562;DNI;Natural
157;Split Pared;42291896;DNI;Natural
158;Ducto Rectangular;93587805;DNI;Natural
159;Ventilador Industrial;71650903;DNI;Natural
160;Helicocentrífugo Residencial;64013255;DNI;Natural
161;Filtro Metálico;92296961;DNI;Natural
162;Helicocentrífugo Comercial ;33516913;DNI;Natural
163;Split Pared;53489003;DNI;Natural
164;Cassette;87547672;DNI;Natural
165;Split Piso Techo;61991921;DNI;Natural
166;Rejilla 3 vías;48632810;DNI;Natural
167;Rejilla 2 vías;97964909;DNI;Natural
168;Split Ducto;27785930;DNI;Natural
169;Axial Residencial;31920692;DNI;Natural
170;Ventilador Centrífugo;92997107;DNI;Natural
171;Ventilador Tubular;17488253;DNI;Natural
172;Filtro Metálico;93365932;DNI;Natural
173;VRF;41032798;DNI;Natural
174;Fan Coil;34527965;DNI;Natural
175;Cortina de Aire ;23241970;DNI;Natural
176;Split Pared;44033410;DNI;Natural
177;Ventilador Tubular;86929047;DNI;Natural
178;VRF;26419001;DNI;Natural
179;Termostatos;81194316;DNI;Natural
180;VRF;85138348;DNI;Natural
181;Helicocentrífugo Comercial ;56711959;DNI;Natural
182;Tipo Paquete;41878223;DNI;Natural
183;Ducto Flexible;93020275;DNI;Natural
184;Termostatos;81381077;DNI;Natural
185;Split Piso Techo;10317070;DNI;Natural
186;Repuestos;85089186;DNI;Natural
187;Split Piso Techo;79875576;DNI;Natural
26;Fan Coil;60833131;DNI;Natural
99;Split Pared;12123795;DNI;Natural
404;Fan Coil;20480847588;RUC;Jurídico
90;Split Piso Techo;78424484;DNI;Natural
229;Mangas;43929606;DNI;Natural
89;VRV;65398052;DNI;Natural
497;Fan Coil;20113788142;RUC;Jurídico
311;Cassette;20079447253;RUC;Jurídico
470;Termostatos;20265146631;RUC;Jurídico
433;Ventilador Centrífugo;20574651279;RUC;Jurídico
132;Termostatos;32746615;DNI;Natural
53;Split Pared;19291679;DNI;Natural
408;Aislamiento Térmico;20682194310;RUC;Jurídico
3;Tipo Paquete;59523429;DNI;Natural
487;Split Ducto;20061424755;RUC;Jurídico
54;Repuestos;78897504;DNI;Natural
152;Tipo Paquete;25210545;DNI;Natural
77;Tipo Paquete;11866258;DNI;Natural
330;Helicocentrífugo Comercial ;20224680532;RUC;Jurídico
200;Cassette;33929015;DNI;Natural
418;Ventilador Industrial;20956333660;RUC;Jurídico
272;Ventana;50820592;DNI;Natural
187;Split Pared;79875576;DNI;Natural
138;Filtro Hepa;27633544;DNI;Natural
184;VRF;81381077;DNI;Natural
363;Ventilador Tubular;20147269508;RUC;Jurídico
21;Split Ducto;19541819;DNI;Natural
279;VRV;32180071;DNI;Natural
418;Helicocentrífugo Comercial ;20956333660;RUC;Jurídico
58;VRF;10183653;DNI;Natural
22;Axial Residencial;80024975;DNI;Natural
425;Ventana;20552961079;RUC;Jurídico
202;Ventilador Tubular;38281291;DNI;Natural
452;Cortina de Aire Industrial;20842782083;RUC;Jurídico
17;Manguera;23814246;DNI;Natural
340;Ventilador Tubular;20824752378;RUC;Jurídico
459;Ventilador Industrial;20538757529;RUC;Jurídico
196;Axial Residencial;13128671;DNI;Natural
85;VRV;63554229;DNI;Natural
165;Split Piso Techo;61991921;DNI;Natural
313;Tubería de Cobre;20744113510;RUC;Jurídico
477;Split Piso Techo;20666597533;RUC;Jurídico
446;Helicocentrífugo Residencial;20552892196;RUC;Jurídico
177;VRF;86929047;DNI;Natural
184;Ventana;81381077;DNI;Natural
360;Ventilador Industrial;20023634763;RUC;Jurídico
438;Termostatos;20267074315;RUC;Jurídico
343;Split Ducto;20096223149;RUC;Jurídico
323;Rejilla Rotacional;20362124702;RUC;Jurídico
335;Ducto Flexible;20087425209;RUC;Jurídico
131;Circular Residencial ;76312610;DNI;Natural
32;Tipo Paquete;56010947;DNI;Natural
254;Fan Coil;29962348;DNI;Natural
499;Cassette;20959276550;RUC;Jurídico
195;Helicocentrífugo Comercial ;34582754;DNI;Natural
329;Axial Residencial;20442391608;RUC;Jurídico
480;Termostatos;20257511937;RUC;Jurídico
243;Ventana;33115993;DNI;Natural
478;Split Ducto;20011425290;RUC;Jurídico
229;Tubería de Cobre;43929606;DNI;Natural
278;Split Ducto;13076752;DNI;Natural
360;Cortina de Aire Industrial;20023634763;RUC;Jurídico
210;Tipo Paquete;74751993;DNI;Natural
339;Ventana;20978526621;RUC;Jurídico
290;Ventilador Tubular;84838466;DNI;Natural
133;Axial Residencial;70578236;DNI;Natural
171;Circular Residencial ;17488253;DNI;Natural
139;Split Piso Techo;89067604;DNI;Natural
463;Split Ducto;20999194120;RUC;Jurídico
341;Bomba de Condensado;20723842185;RUC;Jurídico
124;Cortina de Aire Industrial;13993719;DNI;Natural
406;Aislamiento Térmico;20929602951;RUC;Jurídico
231;Split Piso Techo;33536207;DNI;Natural
58;Ventana;10183653;DNI;Natural
453;Rejilla Doble Deflexión;20839981850;RUC;Jurídico
186;Termostatos;85089186;DNI;Natural
98;Split Piso Techo;53117129;DNI;Natural
342;Ducto Rectangular;20281878181;RUC;Jurídico
138;Tubería de Cobre;27633544;DNI;Natural
338;Termostatos;20558166758;RUC;Jurídico
32;Cassette;56010947;DNI;Natural
451;Split Piso Techo;20810019416;RUC;Jurídico
213;Split Pared;66429311;DNI;Natural
407;Filtro de Poliester;20766644302;RUC;Jurídico
388;Tipo Paquete;20151662716;RUC;Jurídico
294;Ventilador Tubular;81119508;DNI;Natural
394;Tipo Paquete;20210827617;RUC;Jurídico
217;Rejilla Lineal;84872425;DNI;Natural
220;Bomba de Condensado;45924894;DNI;Natural
231;Cortina de Aire Industrial;33536207;DNI;Natural
126;Ducto Circular;26069570;DNI;Natural
81;Visor Líquido;24532220;DNI;Natural
338;Termostatos;20558166758;RUC;Jurídico
442;Cortina de Aire Industrial;20230956922;RUC;Jurídico
267;Split Piso Techo;92646700;DNI;Natural
409;Ventilador Centrífugo;20095828050;RUC;Jurídico
127;Split Piso Techo;27078026;DNI;Natural
429;Split Pared;20067490354;RUC;Jurídico
324;Cortina de Aire Industrial;20042793047;RUC;Jurídico
98;Tipo Paquete;53117129;DNI;Natural
312;VRF;20953765662;RUC;Jurídico
352;Visor Líquido;20899922743;RUC;Jurídico
359;Tipo Paquete;20062728268;RUC;Jurídico
245;Termostatos;90228711;DNI;Natural
388;Cortina de Aire ;20151662716;RUC;Jurídico
214;Ventana;33222507;DNI;Natural
419;Fan Coil;20387728785;RUC;Jurídico
383;Tipo Paquete;20840788663;RUC;Jurídico
404;VRF;20480847588;RUC;Jurídico
171;Ventilador Tubular;17488253;DNI;Natural
105;Tipo Paquete;16727545;DNI;Natural
364;Ventana;20043661201;RUC;Jurídico
233;Bomba de Condensado;83464777;DNI;Natural
419;Cassette;20387728785;RUC;Jurídico
142;Rejilla Doble Deflexión;59854728;DNI;Natural
410;Ventana;20143368022;RUC;Jurídico
143;Ventilador Industrial;90584094;DNI;Natural
4;Ventana;87834304;DNI;Natural
333;Helicocentrífugo Silent  ;20569841805;RUC;Jurídico
320;Helicocentrífugo Comercial ;20482938625;RUC;Jurídico
169;Ventana;31920692;DNI;Natural
255;Repuestos;45596269;DNI;Natural
220;Ventilador Centrífugo;45924894;DNI;Natural
73;Ventana;12130198;DNI;Natural
162;Termostatos;33516913;DNI;Natural
192;Aislamiento Térmico;35850470;DNI;Natural
372;Ventilador Tubular;20619933139;RUC;Jurídico
151;Ventana;69916654;DNI;Natural
426;VRF;20885384856;RUC;Jurídico
281;Presostato;34863354;DNI;Natural
209;Ventilador Tubular;32125670;DNI;Natural
45;Ventana;61189485;DNI;Natural
102;Termostatos;14320905;DNI;Natural
231;Presostato;33536207;DNI;Natural
457;Ducto Circular;20018155321;RUC;Jurídico
408;Fan Coil;20682194310;RUC;Jurídico
350;Helicocentrífugo Silent  ;20063364523;RUC;Jurídico
302;Circular Residencial ;20340766225;RUC;Jurídico
475;VRV;20382714220;RUC;Jurídico
133;Rejilla Multifuncional;70578236;DNI;Natural
139;VRV;89067604;DNI;Natural
164;Ventana;87547672;DNI;Natural
220;Filtro Metálico;45924894;DNI;Natural
462;Termostatos;20056752611;RUC;Jurídico
164;VRF;87547672;DNI;Natural
275;Ventilador Industrial;36451724;DNI;Natural
4;Axial Residencial;87834304;DNI;Natural
254;Fan Coil;29962348;DNI;Natural
397;VRF;20790347552;RUC;Jurídico
44;VRV;83581653;DNI;Natural
234;Helicocentrífugo Comercial ;96882930;DNI;Natural
474;Fan Coil;20219263870;RUC;Jurídico
